DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2023-05-20T18:30:00+02:00;Not Validated;PT15M;88.632;-143.19;0.0;112.96;-13.26;;112.96;112.96
2023-05-20T18:15:00+02:00;Not Validated;PT15M;6.524;-13.64;0.0;64.14;-15.95;;64.14;64.14
2023-05-20T18:00:00+02:00;Not Validated;PT15M;26.215;36.001;0.0;147.61;-54.38;;-54.38;-54.38
2023-05-20T17:45:00+02:00;Not Validated;PT15M;-76.258;-102.736;0.0;118.01;-84.0;;118.01;118.01
2023-05-20T17:30:00+02:00;Not Validated;PT15M;-266.233;254.395;1.31;105.35;-15.46;;-16.77;-16.77
2023-05-20T17:15:00+02:00;Not Validated;PT15M;-9.229;3.456;0.0;182.96;-15.28;;-15.28;-15.28
2023-05-20T17:00:00+02:00;Not Validated;PT15M;-144.539;151.797;2.08;102.49;-48.73;;-50.81;-50.81
2023-05-20T16:45:00+02:00;Not Validated;PT15M;-197.764;192.886;0.48;109.97;-111.45;;-111.93;-111.93
2023-05-20T16:30:00+02:00;Not Validated;PT15M;-10.706;29.138;0.0;78.6;-16.38;;-16.38;-16.38
2023-05-20T16:15:00+02:00;Not Validated;PT15M;-86.373;97.441;0.0;105.91;-175.0;;-175.0;-175.0
2023-05-20T16:00:00+02:00;Not Validated;PT15M;-229.498;183.87;0.83;110.39;-77.55;;-78.38;-78.38
2023-05-20T15:45:00+02:00;Not Validated;PT15M;-34.85;67.791;0.0;65.9;-168.0;;-168.0;-168.0
2023-05-20T15:30:00+02:00;Not Validated;PT15M;-237.314;227.903;1.62;60.05;-175.0;;-176.62;-176.62
2023-05-20T15:15:00+02:00;Not Validated;PT15M;-315.632;324.836;4.63;60.0;-180.0;;-184.63;-184.63
2023-05-20T15:00:00+02:00;Not Validated;PT15M;-413.173;419.206;7.95;60.0;-175.0;;-182.95;-182.95
2023-05-20T14:45:00+02:00;Not Validated;PT15M;-379.666;381.58;0.0;60.0;-200.0;;-200.0;-200.0
2023-05-20T14:30:00+02:00;Not Validated;PT15M;-588.125;535.628;0.0;60.0;-200.0;;-200.0;-200.0
2023-05-20T14:15:00+02:00;Not Validated;PT15M;-582.944;648.119;2.79;60.0;-197.0;;-199.79;-199.79
2023-05-20T14:00:00+02:00;Not Validated;PT15M;-531.787;590.795;10.09;60.0;-175.0;;-185.09;-185.09
2023-05-20T13:45:00+02:00;Not Validated;PT15M;-200.92;258.429;0.9;60.0;-168.0;;-168.9;-168.9
2023-05-20T13:30:00+02:00;Not Validated;PT15M;-215.36;181.128;0.79;60.0;-168.0;;-168.79;-168.79
2023-05-20T13:15:00+02:00;Not Validated;PT15M;-159.012;240.576;2.91;104.97;-45.8;;-48.71;-48.71
2023-05-20T13:00:00+02:00;Not Validated;PT15M;-124.488;145.694;0.0;105.92;-168.0;;-168.0;-168.0
2023-05-20T12:45:00+02:00;Not Validated;PT15M;-95.646;93.427;0.0;60.0;-168.0;;-168.0;-168.0
2023-05-20T12:30:00+02:00;Not Validated;PT15M;-108.594;106.966;0.0;109.97;-168.0;;-168.0;-168.0
2023-05-20T12:15:00+02:00;Not Validated;PT15M;-329.103;329.278;6.5;109.97;-125.7;;-132.2;-132.2
2023-05-20T12:00:00+02:00;Not Validated;PT15M;-180.103;265.895;1.13;109.97;-146.21;;-147.33;-147.33
2023-05-20T11:45:00+02:00;Not Validated;PT15M;-110.021;134.248;0.0;60.12;-181.14;;-181.14;-181.14
2023-05-20T11:30:00+02:00;Not Validated;PT15M;-140.578;185.989;0.72;107.68;-151.47;;-152.19;-152.19
2023-05-20T11:15:00+02:00;Not Validated;PT15M;-180.917;169.033;0.59;109.97;-88.75;;-89.34;-89.34
2023-05-20T11:00:00+02:00;Not Validated;PT15M;-3.213;50.06;0.0;108.27;-25.23;;-25.23;-25.23
2023-05-20T10:45:00+02:00;Not Validated;PT15M;-259.346;257.962;5.28;60.0;-84.0;;-89.28;-89.28
2023-05-20T10:30:00+02:00;Not Validated;PT15M;-231.097;246.464;3.21;96.97;-84.0;;-87.21;-87.21
2023-05-20T10:15:00+02:00;Not Validated;PT15M;-154.742;190.845;0.84;109.97;-40.42;;-41.25;-41.25
2023-05-20T10:00:00+02:00;Not Validated;PT15M;45.61;-27.006;0.0;109.97;-18.16;;109.97;109.97
2023-05-20T09:45:00+02:00;Not Validated;PT15M;-304.556;225.672;2.12;109.97;-133.97;;-136.09;-136.09
2023-05-20T09:30:00+02:00;Not Validated;PT15M;-148.817;231.842;0.61;109.97;-138.32;;-138.94;-138.94
2023-05-20T09:15:00+02:00;Not Validated;PT15M;-77.997;70.313;0.0;105.73;-11.28;;-11.28;-11.28
2023-05-20T09:00:00+02:00;Not Validated;PT15M;96.312;-127.51;0.0;134.06;-10.91;;134.06;134.06
2023-05-20T08:45:00+02:00;Not Validated;PT15M;-217.958;178.699;0.84;109.97;-25.5;;-26.34;-26.34
2023-05-20T08:30:00+02:00;Not Validated;PT15M;-14.596;28.129;0.0;104.97;-13.69;;-13.69;-13.69
2023-05-20T08:15:00+02:00;Not Validated;PT15M;-8.189;-21.249;0.0;107.18;-16.78;;107.18;107.18
2023-05-20T08:00:00+02:00;Not Validated;PT15M;35.111;-36.265;0.0;108.41;-19.86;;108.41;108.41
2023-05-20T07:45:00+02:00;Not Validated;PT15M;-71.304;56.207;0.0;109.97;-15.8;;-15.8;-15.8
2023-05-20T07:30:00+02:00;Not Validated;PT15M;-19.393;-3.761;0.0;109.97;-15.8;;109.97;109.97
2023-05-20T07:15:00+02:00;Not Validated;PT15M;-35.31;26.302;0.0;109.97;-16.37;;-16.37;-16.37
2023-05-20T07:00:00+02:00;Not Validated;PT15M;104.034;-115.523;0.0;109.97;-15.8;;109.97;109.97
2023-05-20T06:45:00+02:00;Not Validated;PT15M;-68.019;41.931;0.0;109.97;-10.8;;-10.8;-10.8
2023-05-20T06:30:00+02:00;Not Validated;PT15M;-30.888;9.848;0.0;109.97;-10.96;;-10.96;-10.96
2023-05-20T06:15:00+02:00;Not Validated;PT15M;-9.615;2.739;0.0;109.97;-11.17;;-11.17;-11.17
2023-05-20T06:00:00+02:00;Not Validated;PT15M;66.9;-103.272;0.0;113.35;-10.8;;113.35;113.35
2023-05-20T05:45:00+02:00;Not Validated;PT15M;-28.726;28.746;0.0;109.97;-17.98;;-17.98;-17.98
2023-05-20T05:30:00+02:00;Not Validated;PT15M;16.694;-42.45;0.0;109.97;-10.8;;109.97;109.97
2023-05-20T05:15:00+02:00;Not Validated;PT15M;70.581;-87.028;0.0;109.97;-15.8;;109.97;109.97
2023-05-20T05:00:00+02:00;Not Validated;PT15M;-22.127;-7.277;0.0;109.97;-15.8;;109.97;109.97
2023-05-20T04:45:00+02:00;Not Validated;PT15M;109.584;-132.557;0.0;106.18;-15.8;;106.18;106.18
2023-05-20T04:30:00+02:00;Not Validated;PT15M;46.769;-75.159;0.0;107.33;-15.8;;107.33;107.33
2023-05-20T04:15:00+02:00;Not Validated;PT15M;19.073;-41.75;0.0;104.97;-15.8;;104.97;104.97
2023-05-20T04:00:00+02:00;Not Validated;PT15M;46.208;-70.623;0.0;106.72;-15.8;;106.72;106.72
2023-05-20T03:45:00+02:00;Not Validated;PT15M;8.875;-30.124;0.0;104.97;-15.8;;104.97;104.97
2023-05-20T03:30:00+02:00;Not Validated;PT15M;65.004;-89.386;0.0;125.36;-15.8;;125.36;125.36
2023-05-20T03:15:00+02:00;Not Validated;PT15M;144.897;-167.607;1.83;106.77;-15.8;;108.61;108.61
2023-05-20T03:00:00+02:00;Not Validated;PT15M;90.786;-123.516;0.0;108.72;-15.8;;108.72;108.72
2023-05-20T02:45:00+02:00;Not Validated;PT15M;-53.761;21.403;0.0;109.97;-189.62;;-189.62;-189.62
2023-05-20T02:30:00+02:00;Not Validated;PT15M;18.919;-5.019;0.0;104.99;-35.89;;104.99;104.99
2023-05-20T02:15:00+02:00;Not Validated;PT15M;-49.454;26.823;0.0;104.97;-16.58;;-16.58;-16.58
2023-05-20T02:00:00+02:00;Not Validated;PT15M;-62.318;44.05;0.0;104.98;-15.81;;-15.81;-15.81
2023-05-20T01:45:00+02:00;Not Validated;PT15M;-154.613;163.904;0.46;104.97;-147.49;;-147.95;-147.95
2023-05-20T01:30:00+02:00;Not Validated;PT15M;-163.475;121.81;0.0;104.97;-65.46;;-65.46;-65.46
2023-05-20T01:15:00+02:00;Not Validated;PT15M;-135.86;157.017;0.94;104.97;-45.81;;-46.75;-46.75
2023-05-20T01:00:00+02:00;Not Validated;PT15M;-107.634;80.883;0.0;104.97;-17.2;;-17.2;-17.2
2023-05-20T00:45:00+02:00;Not Validated;PT15M;-85.565;64.647;0.0;109.97;-47.85;;-47.85;-47.85
2023-05-20T00:30:00+02:00;Not Validated;PT15M;-0.552;1.659;0.0;104.99;-17.93;;-17.93;-17.93
2023-05-20T00:15:00+02:00;Not Validated;PT15M;-25.646;15.598;0.0;105.46;-16.05;;-16.05;-16.05
2023-05-20T00:00:00+02:00;Not Validated;PT15M;-107.864;44.865;0.0;108.77;-42.23;;-42.23;-42.23
2023-05-19T23:45:00+02:00;Not Validated;PT15M;13.073;31.087;0.0;104.97;11.98;;11.98;11.98
2023-05-19T23:30:00+02:00;Not Validated;PT15M;124.565;-137.986;0.0;104.98;55.86;;104.98;104.98
2023-05-19T23:15:00+02:00;Not Validated;PT15M;16.422;-23.303;0.0;108.54;57.77;;108.54;108.54
2023-05-19T23:00:00+02:00;Not Validated;PT15M;98.568;-111.856;0.0;111.76;61.58;;111.76;111.76
2023-05-19T22:45:00+02:00;Not Validated;PT15M;81.394;-94.002;0.0;108.6;61.58;;108.6;108.6
2023-05-19T22:30:00+02:00;Not Validated;PT15M;65.839;-72.939;0.0;108.59;61.58;;108.59;108.59
2023-05-19T22:15:00+02:00;Not Validated;PT15M;55.714;-64.964;0.0;113.54;64.95;;113.54;113.54
2023-05-19T22:00:00+02:00;Not Validated;PT15M;80.681;-119.804;0.0;113.54;24.44;;113.54;113.54
2023-05-19T21:45:00+02:00;Not Validated;PT15M;68.431;-60.733;0.0;113.54;57.99;;113.54;113.54
2023-05-19T21:30:00+02:00;Not Validated;PT15M;102.636;-118.161;0.0;108.54;61.58;;108.54;108.54
2023-05-19T21:15:00+02:00;Not Validated;PT15M;12.457;-22.201;0.0;108.54;61.58;;108.54;108.54
2023-05-19T21:00:00+02:00;Not Validated;PT15M;71.788;-87.899;0.0;108.66;61.58;;108.66;108.66
2023-05-19T20:45:00+02:00;Not Validated;PT15M;-31.217;21.44;0.0;108.93;19.7;;19.7;19.7
2023-05-19T20:30:00+02:00;Not Validated;PT15M;11.66;-28.047;0.0;111.06;61.58;;111.06;111.06
2023-05-19T20:15:00+02:00;Not Validated;PT15M;130.843;-153.658;0.87;110.7;61.58;;111.56;111.56
2023-05-19T20:00:00+02:00;Not Validated;PT15M;31.153;-39.287;0.0;113.93;64.01;;113.93;113.93
2023-05-19T19:45:00+02:00;Not Validated;PT15M;-28.982;8.51;0.0;113.93;26.96;;26.96;26.96
2023-05-19T19:30:00+02:00;Not Validated;PT15M;16.18;5.28;0.0;113.93;27.74;;27.74;27.74
2023-05-19T19:15:00+02:00;Not Validated;PT15M;130.405;-159.531;0.68;113.93;66.97;;114.61;114.61
2023-05-19T19:00:00+02:00;Not Validated;PT15M;42.68;-2.448;0.0;131.16;-10.64;;131.16;131.16
2023-05-19T18:45:00+02:00;Not Validated;PT15M;88.326;-150.791;0.69;129.28;66.97;;129.97;129.97
2023-05-19T18:30:00+02:00;Not Validated;PT15M;-17.787;12.595;0.0;113.93;23.64;;23.64;23.64
2023-05-19T18:15:00+02:00;Not Validated;PT15M;-8.14;-5.582;0.0;109.5;51.67;;109.5;109.5
2023-05-19T18:00:00+02:00;Not Validated;PT15M;-52.597;66.557;0.0;108.93;-6.79;;-6.79;-6.79
2023-05-19T17:45:00+02:00;Not Validated;PT15M;8.329;-27.939;0.0;111.54;61.97;;111.54;111.54
2023-05-19T17:30:00+02:00;Not Validated;PT15M;-42.108;42.496;0.0;110.75;26.39;;26.39;26.39
2023-05-19T17:15:00+02:00;Not Validated;PT15M;-96.02;58.096;0.0;108.93;-50.89;;-50.89;-50.89
2023-05-19T17:00:00+02:00;Not Validated;PT15M;-176.135;251.336;0.16;113.93;-183.3;;-183.47;-183.47
2023-05-19T16:45:00+02:00;Not Validated;PT15M;80.685;-48.857;0.0;167.01;7.88;;167.01;167.01
2023-05-19T16:30:00+02:00;Not Validated;PT15M;-11.318;-22.361;0.0;111.23;44.57;;111.23;111.23
2023-05-19T16:15:00+02:00;Not Validated;PT15M;-125.02;111.221;0.0;109.0;-146.07;;-146.07;-146.07
2023-05-19T16:00:00+02:00;Not Validated;PT15M;-12.411;78.299;0.0;109.0;-136.21;;-136.21;-136.21
2023-05-19T15:45:00+02:00;Not Validated;PT15M;56.3;-67.867;0.0;108.0;-15.68;;108.0;108.0
2023-05-19T15:30:00+02:00;Not Validated;PT15M;-1.339;9.181;0.0;108.0;-16.69;;-16.69;-16.69
2023-05-19T15:15:00+02:00;Not Validated;PT15M;-6.066;1.947;0.0;108.0;-57.49;;-57.49;-57.49
2023-05-19T15:00:00+02:00;Not Validated;PT15M;-4.162;21.912;0.0;108.0;-1.49;;-1.49;-1.49
2023-05-19T14:45:00+02:00;Not Validated;PT15M;-34.397;55.419;0.0;138.2;-123.29;;-123.29;-123.29
2023-05-19T14:30:00+02:00;Not Validated;PT15M;-113.178;121.744;0.0;108.0;-433.24;;-433.24;-433.24
2023-05-19T14:15:00+02:00;Not Validated;PT15M;-90.548;165.121;0.0;108.8;-354.18;;-354.18;-354.18
2023-05-19T14:00:00+02:00;Not Validated;PT15M;-62.467;74.019;0.0;108.8;-369.19;;-369.19;-369.19
2023-05-19T13:45:00+02:00;Not Validated;PT15M;-7.742;-41.401;0.0;108.8;-359.46;;108.8;108.8
2023-05-19T13:30:00+02:00;Not Validated;PT15M;-16.194;77.103;0.0;109.59;-295.31;;-295.31;-295.31
2023-05-19T13:15:00+02:00;Not Validated;PT15M;35.595;-16.581;0.0;125.46;-254.47;;125.46;125.46
2023-05-19T13:00:00+02:00;Not Validated;PT15M;89.816;-111.238;0.0;125.46;-77.9;;125.46;125.46
2023-05-19T12:45:00+02:00;Not Validated;PT15M;142.41;-143.014;0.0;200.0;-57.96;;200.0;200.0
2023-05-19T12:30:00+02:00;Not Validated;PT15M;190.925;-192.804;9.11;219.55;-69.66;;228.66;228.66
2023-05-19T12:15:00+02:00;Not Validated;PT15M;327.233;-325.786;26.77;219.55;15.0;;246.32;246.32
2023-05-19T12:00:00+02:00;Not Validated;PT15M;341.152;-347.009;4.44;109.92;15.0;;114.36;114.36
2023-05-19T11:45:00+02:00;Not Validated;PT15M;46.029;-60.864;0.0;108.89;-126.66;;108.89;108.89
2023-05-19T11:30:00+02:00;Not Validated;PT15M;68.012;-62.932;0.0;111.21;20.0;;111.21;111.21
2023-05-19T11:15:00+02:00;Not Validated;PT15M;-22.469;29.223;0.0;108.89;-38.12;;-38.12;-38.12
2023-05-19T11:00:00+02:00;Not Validated;PT15M;54.846;-54.05;0.0;108.89;56.39;;108.89;108.89
2023-05-19T10:45:00+02:00;Not Validated;PT15M;14.331;-28.487;0.0;108.89;-290.52;;108.89;108.89
2023-05-19T10:30:00+02:00;Not Validated;PT15M;-44.107;53.716;0.0;113.89;-219.05;;-219.05;-219.05
2023-05-19T10:15:00+02:00;Not Validated;PT15M;22.105;-27.059;0.0;113.89;54.58;;113.89;113.89
2023-05-19T10:00:00+02:00;Not Validated;PT15M;178.504;-214.952;0.42;328.58;59.74;;329.0;329.0
2023-05-19T09:45:00+02:00;Not Validated;PT15M;-22.053;18.533;0.0;113.89;-134.78;;-134.78;-134.78
2023-05-19T09:30:00+02:00;Not Validated;PT15M;-13.899;-8.058;0.0;113.89;-55.92;;113.89;113.89
2023-05-19T09:15:00+02:00;Not Validated;PT15M;118.365;-112.307;0.0;232.57;-120.73;;232.57;232.57
2023-05-19T09:00:00+02:00;Not Validated;PT15M;158.222;-180.207;1.46;163.21;61.29;;164.67;164.67
2023-05-19T08:45:00+02:00;Not Validated;PT15M;-95.722;81.43;0.0;113.24;-97.23;;-97.23;-97.23
2023-05-19T08:30:00+02:00;Not Validated;PT15M;1.704;-11.669;0.0;108.78;27.75;;108.78;108.78
2023-05-19T08:15:00+02:00;Not Validated;PT15M;-24.716;5.498;0.0;108.24;50.64;;50.64;50.64
2023-05-19T08:00:00+02:00;Not Validated;PT15M;171.774;-224.942;1.75;149.84;61.29;;151.59;151.59
2023-05-19T07:45:00+02:00;Not Validated;PT15M;-82.869;59.915;0.0;108.24;60.63;;60.63;60.63
2023-05-19T07:30:00+02:00;Not Validated;PT15M;16.8;-31.179;0.0;113.24;61.13;;113.24;113.24
2023-05-19T07:15:00+02:00;Not Validated;PT15M;9.149;-44.58;0.0;113.24;-109.33;;113.24;113.24
2023-05-19T07:00:00+02:00;Not Validated;PT15M;-12.726;11.948;0.0;232.57;-317.26;;-317.26;-317.26
2023-05-19T06:45:00+02:00;Not Validated;PT15M;73.647;-75.931;0.0;108.24;-85.58;;108.24;108.24
2023-05-19T06:30:00+02:00;Not Validated;PT15M;112.686;-133.444;0.0;108.24;61.29;;108.24;108.24
2023-05-19T06:15:00+02:00;Not Validated;PT15M;81.757;-99.208;0.0;108.27;61.29;;108.27;108.27
2023-05-19T06:00:00+02:00;Not Validated;PT15M;100.569;-102.304;0.0;113.87;61.29;;113.87;113.87
2023-05-19T05:45:00+02:00;Not Validated;PT15M;144.56;-138.972;0.0;194.73;-248.76;;194.73;194.73
2023-05-19T05:30:00+02:00;Not Validated;PT15M;88.606;-96.51;0.0;219.55;-14.86;;219.55;219.55
2023-05-19T05:15:00+02:00;Not Validated;PT15M;166.819;-182.956;2.07;232.57;61.29;;234.64;234.64
2023-05-19T05:00:00+02:00;Not Validated;PT15M;127.794;-147.33;0.0;108.74;61.29;;108.74;108.74
2023-05-19T04:45:00+02:00;Not Validated;PT15M;109.838;-135.659;0.0;109.38;60.0;;109.38;109.38
2023-05-19T04:30:00+02:00;Not Validated;PT15M;40.192;-70.091;0.0;108.73;-116.35;;108.73;108.73
2023-05-19T04:15:00+02:00;Not Validated;PT15M;0.584;-7.313;0.0;113.24;54.86;;113.24;113.24
2023-05-19T04:00:00+02:00;Not Validated;PT15M;-8.295;-20.187;0.0;108.24;50.4;;108.24;108.24
2023-05-19T03:45:00+02:00;Not Validated;PT15M;-82.839;80.357;0.0;108.24;-355.58;;-355.58;-355.58
2023-05-19T03:30:00+02:00;Not Validated;PT15M;79.879;-110.765;0.0;110.19;23.2;;110.19;110.19
2023-05-19T03:15:00+02:00;Not Validated;PT15M;-35.344;14.769;0.0;108.24;57.54;;57.54;57.54
2023-05-19T03:00:00+02:00;Not Validated;PT15M;-49.494;2.396;0.0;108.38;-119.47;;-119.47;-119.47
2023-05-19T02:45:00+02:00;Not Validated;PT15M;48.323;-51.432;0.0;111.13;21.76;;111.13;111.13
2023-05-19T02:30:00+02:00;Not Validated;PT15M;-28.859;7.8;0.0;108.24;-128.69;;-128.69;-128.69
2023-05-19T02:15:00+02:00;Not Validated;PT15M;-4.027;-15.046;0.0;108.24;61.13;;108.24;108.24
2023-05-19T02:00:00+02:00;Not Validated;PT15M;-17.507;4.74;0.0;108.24;61.21;;61.21;61.21
2023-05-19T01:45:00+02:00;Not Validated;PT15M;170.105;-186.944;1.75;108.24;61.06;;109.99;109.99
2023-05-19T01:30:00+02:00;Not Validated;PT15M;73.28;-97.907;0.0;108.24;61.29;;108.24;108.24
2023-05-19T01:15:00+02:00;Not Validated;PT15M;60.441;-81.11;0.0;108.24;61.29;;108.24;108.24
2023-05-19T01:00:00+02:00;Not Validated;PT15M;34.961;-49.921;0.0;108.32;61.29;;108.32;108.32
2023-05-19T00:45:00+02:00;Not Validated;PT15M;110.392;-156.15;2.03;111.57;-238.69;;113.61;113.61
2023-05-19T00:30:00+02:00;Not Validated;PT15M;174.795;-148.478;0.0;232.57;-71.4;;232.57;232.57
2023-05-19T00:15:00+02:00;Not Validated;PT15M;253.279;-279.703;4.04;109.52;61.29;;113.56;113.56
2023-05-19T00:00:00+02:00;Not Validated;PT15M;30.898;-115.749;0.0;298.79;-173.8;;298.79;298.79
2023-05-18T23:45:00+02:00;Not Validated;PT15M;-40.041;76.132;0.0;108.24;-142.06;;-142.06;-142.06
2023-05-18T23:30:00+02:00;Not Validated;PT15M;-5.56;-13.017;0.0;114.08;-176.04;;114.08;114.08
2023-05-18T23:15:00+02:00;Not Validated;PT15M;71.34;-84.933;0.0;114.08;-61.8;;114.08;114.08
2023-05-18T23:00:00+02:00;Not Validated;PT15M;32.335;-61.507;0.0;147.11;9.6;;147.11;147.11
2023-05-18T22:45:00+02:00;Not Validated;PT15M;40.478;-47.485;0.0;176.4;-275.99;;176.4;176.4
2023-05-18T22:30:00+02:00;Not Validated;PT15M;-22.281;35.09;0.0;176.4;-204.09;;-204.09;-204.09
2023-05-18T22:15:00+02:00;Not Validated;PT15M;-6.198;-18.763;0.0;114.08;-17.45;;114.08;114.08
2023-05-18T22:00:00+02:00;Not Validated;PT15M;16.378;-22.453;0.0;233.15;-146.11;;233.15;233.15
2023-05-18T21:45:00+02:00;Not Validated;PT15M;122.521;-136.975;0.0;114.23;67.0;;114.23;114.23
2023-05-18T21:30:00+02:00;Not Validated;PT15M;54.259;-74.649;0.0;114.23;67.02;;114.23;114.23
2023-05-18T21:15:00+02:00;Not Validated;PT15M;135.429;-167.198;2.95;114.23;67.07;;117.18;117.18
2023-05-18T21:00:00+02:00;Not Validated;PT15M;120.967;-186.512;3.27;131.59;39.6;;134.86;134.86
2023-05-18T20:45:00+02:00;Not Validated;PT15M;120.652;-180.841;1.86;153.47;67.12;;155.33;155.33
2023-05-18T20:30:00+02:00;Not Validated;PT15M;61.975;-112.46;0.0;123.87;67.12;;123.87;123.87
2023-05-18T20:15:00+02:00;Not Validated;PT15M;111.952;-150.018;0.63;133.79;67.12;;134.43;134.43
2023-05-18T20:00:00+02:00;Not Validated;PT15M;-14.951;-2.41;0.0;122.51;65.7;;122.51;122.51
2023-05-18T19:45:00+02:00;Not Validated;PT15M;155.699;-214.058;1.43;135.07;67.12;;136.5;136.5
2023-05-18T19:30:00+02:00;Not Validated;PT15M;16.103;-44.263;0.0;114.36;66.81;;114.36;114.36
2023-05-18T19:15:00+02:00;Not Validated;PT15M;52.194;-74.97;0.0;114.08;67.12;;114.08;114.08
2023-05-18T19:00:00+02:00;Not Validated;PT15M;17.52;-38.376;0.0;114.08;-217.84;;114.08;114.08
2023-05-18T18:45:00+02:00;Not Validated;PT15M;150.16;-181.686;3.23;166.44;-574.67;;169.67;169.67
2023-05-18T18:30:00+02:00;Not Validated;PT15M;78.322;-184.163;1.21;146.11;67.12;;147.32;147.32
2023-05-18T18:15:00+02:00;Not Validated;PT15M;5.154;-52.688;0.0;117.37;-55.69;;117.37;117.37
2023-05-18T18:00:00+02:00;Not Validated;PT15M;-43.783;138.891;0.0;113.12;-543.33;;-543.33;-543.33
2023-05-18T17:45:00+02:00;Not Validated;PT15M;126.003;-242.703;2.07;143.49;40.0;;145.56;145.56
2023-05-18T17:30:00+02:00;Not Validated;PT15M;12.113;-64.201;0.0;128.85;40.0;;128.85;128.85
2023-05-18T17:15:00+02:00;Not Validated;PT15M;-46.123;29.346;0.0;109.08;39.99;;39.99;39.99
2023-05-18T17:00:00+02:00;Not Validated;PT15M;-42.548;32.282;0.0;109.08;7.48;;7.48;7.48
2023-05-18T16:45:00+02:00;Not Validated;PT15M;-21.217;11.273;0.0;109.08;19.0;;19.0;19.0
2023-05-18T16:30:00+02:00;Not Validated;PT15M;-31.317;25.143;0.0;109.08;-9.62;;-9.62;-9.62
2023-05-18T16:15:00+02:00;Not Validated;PT15M;69.931;-86.7;0.0;109.08;-85.0;;109.08;109.08
2023-05-18T16:00:00+02:00;Not Validated;PT15M;-198.36;191.718;0.23;109.08;-155.45;;-155.68;-155.68
2023-05-18T15:45:00+02:00;Not Validated;PT15M;-5.312;22.532;0.0;111.11;-118.61;;-118.61;-118.61
2023-05-18T15:30:00+02:00;Not Validated;PT15M;49.68;-64.341;0.0;112.2;-37.99;;112.2;112.2
2023-05-18T15:15:00+02:00;Not Validated;PT15M;74.998;-67.246;0.0;109.03;-33.67;;109.03;109.03
2023-05-18T15:00:00+02:00;Not Validated;PT15M;59.025;-68.711;0.0;110.19;-250.0;;110.19;110.19
2023-05-18T14:45:00+02:00;Not Validated;PT15M;-112.986;124.374;0.0;109.07;-366.88;;-366.88;-366.88
2023-05-18T14:30:00+02:00;Not Validated;PT15M;-53.614;39.726;0.0;109.07;-250.0;;-250.0;-250.0
2023-05-18T14:15:00+02:00;Not Validated;PT15M;-216.997;248.749;0.0;109.07;-419.98;;-419.98;-419.98
2023-05-18T14:00:00+02:00;Not Validated;PT15M;-137.695;146.181;0.0;109.07;-359.73;;-359.73;-359.73
2023-05-18T13:45:00+02:00;Not Validated;PT15M;-172.723;208.765;0.0;109.07;-448.59;;-448.59;-448.59
2023-05-18T13:30:00+02:00;Not Validated;PT15M;-53.524;145.031;0.0;109.07;-415.4;;-415.4;-415.4
2023-05-18T13:15:00+02:00;Not Validated;PT15M;-101.62;99.554;0.0;109.07;-400.56;;-400.56;-400.56
2023-05-18T13:00:00+02:00;Not Validated;PT15M;-38.187;150.947;0.0;109.07;-355.97;;-355.97;-355.97
2023-05-18T12:45:00+02:00;Not Validated;PT15M;-13.177;32.411;0.0;109.1;-347.04;;-347.04;-347.04
2023-05-18T12:30:00+02:00;Not Validated;PT15M;-17.877;-2.951;0.0;109.1;-116.99;;109.1;109.1
2023-05-18T12:15:00+02:00;Not Validated;PT15M;-14.442;16.916;0.0;109.1;-265.52;;-265.52;-265.52
2023-05-18T12:00:00+02:00;Not Validated;PT15M;78.331;-86.699;0.0;113.22;-387.16;;113.22;113.22
2023-05-18T11:45:00+02:00;Not Validated;PT15M;144.175;-62.87;0.0;220.13;-379.9;;220.13;220.13
2023-05-18T11:30:00+02:00;Not Validated;PT15M;368.114;-344.806;85.25;220.13;-159.56;;305.38;305.38
2023-05-18T11:15:00+02:00;Not Validated;PT15M;532.788;-541.646;153.23;220.13;20.01;;373.36;373.36
2023-05-18T11:00:00+02:00;Not Validated;PT15M;584.14;-585.791;25.0;112.14;25.0;;137.13;137.13
2023-05-18T10:45:00+02:00;Not Validated;PT15M;-41.43;61.214;0.0;109.09;-313.8;;-313.8;-313.8
2023-05-18T10:30:00+02:00;Not Validated;PT15M;-87.715;91.663;0.0;109.04;-87.09;;-87.09;-87.09
2023-05-18T10:15:00+02:00;Not Validated;PT15M;-154.512;153.362;2.18;110.5;-9.99;;-12.17;-12.17
2023-05-18T10:00:00+02:00;Not Validated;PT15M;-186.8;167.572;0.0;124.86;-421.97;;-421.97;-421.97
2023-05-18T09:45:00+02:00;Not Validated;PT15M;-384.118;485.538;0.0;109.04;-385.63;;-385.63;-385.63
2023-05-18T09:30:00+02:00;Not Validated;PT15M;-234.935;237.164;1.14;109.04;-156.19;;-157.33;-157.33
2023-05-18T09:15:00+02:00;Not Validated;PT15M;-141.819;191.882;0.0;109.04;-338.1;;-338.1;-338.1
2023-05-18T09:00:00+02:00;Not Validated;PT15M;-18.992;20.392;0.0;109.04;-12.71;;-12.71;-12.71
2023-05-18T08:45:00+02:00;Not Validated;PT15M;-121.462;95.877;0.0;109.04;-202.77;;-202.77;-202.77
2023-05-18T08:30:00+02:00;Not Validated;PT15M;-57.279;64.669;0.0;109.04;-26.62;;-26.62;-26.62
